split,mse,mean_predictor_mse,skill_score,identity_accuracy
clean_test,10.262914874474996,212.6385939440148,0.9517354084970243,1.0
counterfactual_test,579.7870533346203,520.2854438709942,-0.11436339448769894,1.0
compositional_test,9.445657982795304,211.38380255477242,0.9553151288384653,1.0
identity_test,74.4370194917826,231.3307003846689,0.6782224781751631,1.0
